timestamp,Cell_001,Cell_002,Cell_003,Cell_004,Cell_005,Cell_006,Cell_007,Cell_008,Cell_009,Cell_010,Cell_011,Cell_012,Cell_013,Cell_014,Cell_015,Cell_016,Cell_017,Cell_018,Cell_019,Cell_020,Cell_021,Cell_022,Cell_023,Cell_024,Cell_025,Cell_026,Cell_027,Cell_028,Cell_029,Cell_030,Cell_031,Cell_032,Cell_033,Cell_034,Cell_035,Cell_036,Cell_037,Cell_038,Cell_039,Cell_040,Cell_041,Cell_042,Cell_043,Cell_044,Cell_045,Cell_046,Cell_047,Cell_048,Cell_049,Cell_050,Cell_051,Cell_052,Cell_053,Cell_054,Cell_055,Cell_056,Cell_057,Cell_058,Cell_059,Cell_060,Cell_061,Cell_062,Cell_063,Cell_064,Cell_065,Cell_066,Cell_067,Cell_068,Cell_069,Cell_070,Cell_071,Cell_072,Cell_073,Cell_074,Cell_075,Cell_076,Cell_077,Cell_078,Cell_079,Cell_080,Cell_081,Cell_082,Cell_083,Cell_084,Cell_085,Cell_086,Cell_087,Cell_088,Cell_089,Cell_090,Cell_091,Cell_092,Cell_093,Cell_094,Cell_095,Cell_096,Cell_097,Cell_098,Cell_099,Cell_100,Cell_101,Cell_102,Cell_103,Cell_104,Cell_105,Cell_106,Cell_107,Cell_108,Cell_109,Cell_110,Cell_111,Cell_112,Cell_113,Cell_114,Cell_115,Cell_116,Cell_117,Cell_118,Cell_119,Cell_120,Cell_121,Cell_122,Cell_123,Cell_124,Cell_125,Cell_126,Cell_127,Cell_128,Cell_129,Cell_130,Cell_131,Cell_132,Cell_133,Cell_134,Cell_135,Cell_136,Cell_137,Cell_138,Cell_139,Cell_140,Cell_141,Cell_142,Cell_143,Cell_144,Cell_145,Cell_146,Cell_147,Cell_148,Cell_149,Cell_150,Cell_151,Cell_152,Cell_153,Cell_154,Cell_155,Cell_156,Cell_157,Cell_158,Cell_159,Cell_160,Cell_161,Cell_162,Cell_163,Cell_164,Cell_165,Cell_166,Cell_167,Cell_168,Cell_169,Cell_170,Cell_171,Cell_172,Cell_173,Cell_174,Cell_175,Cell_176,Cell_177,Cell_178,Cell_179,Cell_180,Cell_181,Cell_182,Cell_183,Cell_184,Cell_185,Cell_186,Cell_187,Cell_188,Cell_189,Cell_190,Cell_191,Cell_192,Cell_193,Cell_194,Cell_195,Cell_196,Cell_197,Cell_198,Cell_199,Cell_200,Cell_201,Cell_202,Cell_203,Cell_204,Cell_205,Cell_206,Cell_207,Cell_208,Cell_209,Cell_210,Cell_211,Cell_212,Cell_213,Cell_214,Cell_215,Cell_216,Cell_217
2024-11-30 23:50:00,413165,200432,151507,487193,921045,1013406,928036,308853,219464,116795,364600,200051,360608,150000,126411,649019,919705,138516,710292,363024,212715,749115,176883,938891,28010,30033,365746,1786791,697257,1240345,259226,686948,185790,882840,5984789,359220,559051,492758,448628,1604389,647574,1170508,56989,131369,135115,148059,90543,217726,671151,593073,119496,1061901,543515,3814548,3851893,1194834,68167,934303,465709,911953,887958,1563907,805358,499902,1170768,2347458,1176738,163382,221282,39321,112589,429273,200465,170290,8223793,498977,340998,332489,242206,678455,1747114,1602154,475157,310179,1467394,197780,118590,1374143,2020745,2669040,414680,410411,188669,1494866,80938,273593,95620,711080,707422,1065098,30895,2675461,535916,1842243,425560,543839,600017,166183,315361,742312,819735,437348,1337438,327488,317974,65956,163532,130587,25887,241035,118399,46333,46644,26314,1889395,285100,82722,524458,232426,274146,82519,193348,326988,257695,564214,1835628,213188,99264,1487429,786173,1485023,1493741,9918987,380345,28750,247825,545416,171576,202814,74102,71940,614731,289943,263546,4121313,407339,59324,1200734,4214194,211019,854946,1382928,769842,473634,412531,106683,49850,155235,177077,42947,83293,339922,1930419,1954040,1606718,410924,1859381,39470,1499312,313231,2048292,184468,7264619,87349,138561,1563593,757258,910077,1919833,492444,1920161,189206,166777,235052,1613281,877148,30631,375992,586094,214243,1215434,4362228,29677,1270957,463164,947307,1844796,399326,122126,1107747,195613,286288,65260,96203,1073803,323498,1278895
2024-11-30 23:55:00,454064,72963,155948,154874,298607,558606,921867,378241,215662,178311,345144,957477,289723,292779,129415,299649,908682,103398,889458,589716,159843,919708,250961,838669,37252,173442,445346,2415997,479895,1252050,72510,583734,126986,760583,6300727,218548,954084,567891,605411,1687092,639143,1291297,53732,166691,110663,215760,63837,300208,471889,735887,174200,1205347,402330,1028116,3977521,973710,57339,961157,393848,1235793,986070,1029678,696761,496603,1552540,2516933,681330,137217,362871,69586,90955,478265,153355,183860,8297708,339388,256079,540587,294774,690494,1127445,1159119,98065,332513,1938093,150141,105686,1370123,1563408,3508893,657515,595939,221019,1042037,99472,256007,118088,485520,718666,850865,48771,2666990,625652,2266697,362604,550568,687775,113167,284777,361130,1022563,573214,1079820,256296,426410,156965,139430,315866,26688,89668,88436,17042,35713,50147,2721272,212021,38530,327350,234588,266851,110908,234853,709810,246941,667524,618114,194230,108843,1344734,821074,1414103,1107073,9637990,315395,26428,133117,269733,86968,239113,57127,63889,277641,559684,296067,3056472,387885,81705,1768138,4445596,211967,568704,1695607,417094,538332,425889,303601,66728,158164,79279,67893,31463,667767,956039,1730706,1842269,476184,1933389,130351,1479875,236393,1296792,203701,7007456,96211,97492,1595332,502775,890061,1336262,510159,1959389,216600,242865,249862,1376029,990820,40418,167460,667789,813237,1224674,4286512,26045,851367,391063,1091386,1809148,315856,432430,953064,149715,237188,45810,93324,766870,148493,1603785
2024-12-01 00:00:00,345957,48256,156357,144787,382663,866526,866527,181517,229787,54236,262278,1106227,890202,126614,343176,243139,1046170,101264,723564,650630,122856,547089,126017,816857,18203,215127,495521,1552919,623897,1522971,34927,167536,146661,520696,5909746,479293,931069,505882,511114,1714297,505237,950702,49746,188500,125726,183484,104561,227282,435673,610205,212434,720406,700836,748705,2982240,621245,71655,894937,1061413,1041302,1149531,1114946,638659,400433,726387,2507619,584612,168069,170814,107613,94243,350052,258101,139403,7931467,233788,275997,763817,213018,708741,1362533,798161,96104,564186,1629424,228598,137604,1882993,1797762,2438227,297362,621342,269514,754571,191589,182442,114656,552455,735428,467491,58348,2532657,228942,1853074,443059,581255,935611,361303,168496,399143,586849,902284,870738,214667,426230,32759,82929,1149125,22271,67714,113736,21839,69716,34157,2894362,201962,272777,498922,227966,487176,329617,255902,432209,309321,1073180,932231,298621,111652,837489,576045,1591334,630641,9673667,275469,45153,151557,236806,61207,447260,43350,99198,261992,896806,223591,1815059,531608,86606,1625679,4483070,168289,410214,1412090,442873,596080,382820,241403,69940,180532,98160,63583,202024,917046,995154,1694097,2066184,412154,1886796,74860,1349166,139458,1185036,148131,7243278,67304,79438,1297324,2369110,650519,1076843,580007,1108413,189853,278345,288402,1168821,710769,55650,189452,599015,256789,942960,4003376,24238,608020,342919,909658,1259425,306141,40720,711098,148329,276058,29688,32056,1020582,233609,1581017
2024-12-01 00:05:00,200786,50609,189297,143107,957305,654536,852306,197323,214437,37444,258124,355485,531468,150023,499117,281389,802863,63322,695375,1120014,188773,999867,124035,807821,21640,77102,880501,1763770,505286,1410150,48168,244058,100716,462807,6061898,118461,853472,425920,716794,1169844,498937,974622,108416,72705,142391,96668,127752,272814,1082601,566547,192358,1028847,579644,676323,3017691,712020,64306,959932,719149,1685666,1021070,834188,685721,417235,520945,2362663,606796,205100,144735,82724,104106,310898,113538,253398,8275267,268539,386346,986405,159405,880856,1356811,642872,294701,400062,1160539,161285,158735,1860154,2196743,1237087,330337,424555,211253,656889,80758,195720,52223,797728,352556,625374,176871,2603143,222917,1683544,343636,875071,726265,120608,270514,378581,855085,617381,844048,221472,942223,49615,80804,1202037,44613,83303,15528,20142,80794,29603,2765453,185375,106476,484880,285973,358825,93618,265920,362658,279261,566984,867247,568761,85687,1043599,512984,1382381,725488,9575764,295776,58612,168893,232780,57787,403483,47808,118347,215803,810415,263885,1667695,2437674,107055,1933418,3435317,108197,458038,498442,330794,1396537,601634,111926,100690,203557,89825,64867,47355,807846,888626,1626011,4098015,308614,2125380,62742,971714,376375,1119860,191430,6953157,101435,72160,1807138,939940,1431679,1218062,422215,1012464,204426,319644,297573,1457024,529917,29021,235726,675978,413838,863673,3901021,24677,561752,326317,891237,880868,316542,64299,2539794,124727,313555,60461,43725,771871,165776,1370006
2024-12-01 00:10:00,1233923,34516,280952,188474,349736,758447,1169166,251366,219990,39964,330280,436655,204620,221347,199131,223506,580455,944464,817617,476184,195825,916973,131193,537151,24450,67610,836639,2083923,507125,885805,118067,168893,86460,367589,6061834,109279,825088,524611,730379,2053081,610889,686593,67433,98755,129371,150354,166211,272144,519168,472682,115285,1532395,624529,555287,2941733,665828,68275,752056,679785,673148,1000573,954511,573084,480438,458435,2403097,1087393,337816,186159,25010,91232,730212,97197,174053,6505831,224355,253498,336974,153474,1130141,1264097,784050,100300,267375,964422,238190,147889,1671580,2505595,1443230,289526,484707,246122,883977,143103,201468,70753,394074,956826,991943,109509,2676700,225147,1742116,460679,461775,827806,112173,246967,440578,700401,931089,539238,319396,781637,655487,82956,646985,42578,193942,7873,33813,64437,71397,2443379,139391,880780,551286,248779,246284,57194,127802,203095,271278,476416,584127,222610,72968,748399,714875,1918175,1554489,9663499,267482,29827,221310,265836,74935,192813,56691,53181,657614,308088,250762,4061544,408132,115464,3185110,4165313,146084,316987,398794,186594,789224,376041,122145,77848,226534,96499,35243,74094,575621,1460565,2439945,5931006,325117,2402456,39171,707505,173200,1359069,372120,6740574,89992,48447,1769089,2097102,1190779,1993088,334581,566710,199793,228916,328823,1414992,649860,242361,217315,825502,567356,830308,3917699,6008,591535,441316,1160145,1596552,232844,102667,371392,227646,248924,51482,73565,533753,214309,1618298
2024-12-01 00:15:00,381257,271414,330144,236462,321444,587677,1638569,173164,222132,22851,576024,968104,462470,154786,293739,268565,560425,1443863,1169193,1900333,202741,1633352,204477,458271,31373,44536,796020,3024373,475770,772807,68799,362345,75535,476609,6264653,107881,665810,754851,780538,802782,553076,752673,52711,103453,149427,63955,96608,237812,757541,487774,86448,1430351,484821,591347,3054932,612971,71754,650125,415015,641350,1006228,887122,593971,357026,401256,2352897,574866,159897,232826,92345,99161,410364,97626,176097,4464217,208300,432023,414306,148450,885342,1412326,553979,110348,234521,953027,121825,125485,1873722,3370287,1731549,535352,458907,187448,1265692,428651,112137,80529,332947,1407535,1066670,489840,2551845,110825,1361760,491293,454929,698292,144683,178948,363115,611028,937429,1430301,295288,613231,610107,82070,559963,42526,102253,188,33267,84769,25557,3350985,162547,3786998,360431,126475,195890,45367,170824,297908,228730,663137,576868,319824,62092,754113,511522,2122500,743567,9593118,352198,45399,110070,166778,40187,293748,72241,40100,205461,239452,229706,3100038,338695,110029,2427948,2783345,189052,334261,688703,436590,408439,653522,73884,96416,120361,59497,78601,112106,610794,1099619,2349647,3274605,482340,1388005,53604,605862,177175,1458380,306630,6770752,71467,51819,2194293,1112171,1071663,1592277,375488,368783,2294807,236761,331843,1281324,419054,51645,206937,677641,351822,869881,4279521,13026,605941,386759,1320692,1194074,574059,68453,530573,341283,235834,84495,38018,547613,220178,692034
2024-12-01 00:20:00,838306,75005,531570,279427,378478,498153,1322253,239171,255124,79215,396368,457555,354045,166755,238864,253122,504763,109165,984178,312109,154131,1693281,523179,238388,32136,78181,574583,1831420,425020,661051,56067,199373,87292,409708,5866934,106231,240136,440543,538723,1082685,830858,545595,41042,110234,207746,120430,127135,266593,567649,437911,604590,1485254,434253,534551,3026666,439203,16995,687622,364854,767952,1131331,998651,537024,416518,395415,2316119,577339,246654,314295,102598,120906,202220,106066,223711,4470865,302473,275577,619877,159853,842189,1534616,647108,89032,372311,855249,89862,91955,2139156,1994641,1807830,353382,327238,208932,435982,87806,120770,36605,257448,1421195,679492,76971,2541398,152773,1934036,418729,768575,712364,124838,254713,480005,747395,921663,588428,399935,1136010,23948,50086,419663,68230,120997,1531,46878,81391,18467,2664437,291481,1173905,220709,130848,276937,80572,187023,400134,143696,675798,425901,154181,94283,826012,525125,1915635,603426,9663363,396284,57506,71277,205304,60430,169866,70685,47625,207169,371848,307821,3816116,463354,136168,1370086,2656088,302055,664931,473138,151369,198556,653523,128829,84607,115734,71147,74099,27581,645700,629089,1945206,1002304,764250,1609817,74509,642105,139423,969042,175595,6473799,75877,68083,1839555,979513,1472498,1236415,378839,446797,146526,614886,232897,848042,322070,77680,282487,577970,192968,847098,4106961,28255,462623,366978,985130,976938,248097,100545,301906,376627,488387,120632,60748,672809,251023,811336
2024-12-01 00:25:00,796615,57946,571441,358285,276379,441290,1336660,142257,270169,90365,325089,340965,369045,176111,210719,618558,514494,86913,559082,223014,143487,1278548,787165,280318,23523,62514,425351,1895418,412604,888954,255283,585634,142568,594570,6235108,106389,211709,279209,472127,1047149,1257305,489915,60380,47464,99258,111721,146853,238528,428572,926785,112259,1934188,223767,652491,2667462,338643,12985,1085944,375988,728242,954714,881356,510952,410201,276238,2230916,493889,82543,244966,61877,79353,260377,172092,176261,4236494,276735,425967,631920,117279,373420,1447579,745182,110744,195462,866936,166858,82445,1827216,2114827,2801849,236191,246266,678709,575393,135685,152433,54509,519705,1238753,614236,49727,2639862,128896,1843203,441672,1884503,392293,140561,305818,483865,769152,412651,551020,515830,718755,12879,26838,405568,25378,127995,4948,31304,85063,36093,2533823,211697,43313,412910,98291,320344,37328,162371,509184,199967,420609,385596,213686,78257,880475,480680,1777392,848045,9619649,359041,35610,120206,238684,61564,155960,45953,43875,1636612,232862,313546,2310749,286617,144484,2196864,2325698,195556,376904,290079,184916,514390,512554,516184,77069,103596,61035,52969,12299,578639,783982,2050801,1472180,248942,2147776,76525,441582,125811,877131,207466,6746738,131412,90568,1264554,271275,1473998,1515111,317115,1003574,120762,677088,278192,636253,306538,88935,408680,718448,208700,485176,4075024,5838,548217,359750,1208049,698769,158228,108777,197203,387070,314102,53068,21146,761385,362647,1129699
2024-12-01 00:30:00,568968,49990,201111,304427,288135,395302,773547,365238,247290,82972,455452,308447,816572,179868,141707,277607,506474,56481,577036,189569,131678,1480171,678059,330980,31225,133117,339725,1815971,416718,630605,165061,145840,77729,1038174,7420837,113162,281208,319512,546879,1256505,776305,546081,69244,48796,122607,104065,113032,223158,571453,444387,137667,1201332,341960,534050,3326057,474724,19300,1322012,307420,787838,1214452,1248141,481643,283977,557849,2189232,338945,123409,465184,51766,108450,316657,94201,128770,4155066,218342,675975,422832,225241,341377,1412783,503333,60759,433561,629105,161139,240323,1269958,1362571,1222029,552379,220067,479509,328312,132074,259295,82382,584359,540741,905495,70644,3804819,105948,1604024,571660,2134898,452896,359555,400756,575236,408329,470855,569591,479641,429378,201987,62795,99832,7637,251278,1197,58015,72544,92751,1874244,225317,75284,209458,119112,376580,38923,263669,278730,136072,314008,487564,162224,74915,497744,448599,1642704,1122851,9629009,293127,13942,139618,175142,159530,135545,77164,36025,322103,269385,135250,3476542,398085,117641,1209476,2580186,162955,583317,340930,255847,417323,516634,232195,94911,69010,103970,103867,30365,358795,542215,2797935,1261322,351392,2256280,65775,416042,136744,907773,140631,6625124,107548,58971,1160787,291318,1353217,3736893,473678,781168,246554,182621,249304,820587,271508,35942,441796,637335,222663,323023,4223386,276421,634694,397862,947607,721325,231702,91595,209856,101832,418068,84482,49035,904236,163840,743877
2024-12-01 00:35:00,319120,33594,193992,307073,337531,494028,812891,190225,205479,55167,248610,107216,882725,156751,383883,350199,1469762,73841,811858,548385,185114,1182276,885267,311107,18893,180276,304830,1490008,390562,1014380,130381,117550,105483,408822,5729684,96798,164350,220547,569427,2086890,557429,1422057,132721,69851,166546,173316,373825,281913,615772,514352,127826,1293682,302223,245637,4331076,449263,14309,1335434,286132,636583,1257877,1237727,330982,431440,640532,2344495,231197,137202,228044,39276,74588,307492,147142,97424,4071536,246041,331304,902169,147847,329228,1392547,614478,111987,287847,711335,163645,56554,1110738,1532271,1530696,608901,228515,636051,629179,151705,155941,132769,719092,571333,455299,65084,3294757,103162,1957372,509735,1145838,866710,346388,489259,542178,390215,626990,536928,726073,409852,140552,550552,108955,12636,176602,8451,25024,143541,62729,1865277,205240,53580,474037,165874,888230,64701,352540,406478,75462,404682,303421,80153,98639,846613,452745,1762179,712499,9556534,252488,35124,127487,161033,113642,189082,66230,59825,578097,306892,161814,4647869,236544,85732,1382077,2501987,154285,537275,254099,164321,263384,975380,97396,85637,58003,100998,63912,26307,261061,390577,1750591,991118,470936,2525926,105947,376313,175725,755226,135331,6451165,99521,66268,1269649,269887,985979,3456736,500151,652756,88839,61417,193813,474754,337513,10960,577308,859293,203858,374005,5111441,289334,747376,322571,599401,667057,354615,46922,176422,155866,466083,62804,24885,736257,210562,626017
2024-12-01 00:40:00,303665,24535,423380,138513,252154,473654,415433,206962,222404,59156,356468,1088924,1190288,282185,265031,557543,1373667,75774,574308,199163,189760,1285108,548809,358842,14938,54446,365393,1617055,414822,625415,163091,155403,68914,432501,5898291,99594,156670,254835,927362,1760797,412858,818911,81562,51775,160583,165360,67401,287992,355309,329825,134530,1011078,298973,217057,3964725,490358,7069,1195966,314847,652393,1053672,1412368,441233,264611,713880,2253151,265795,174178,176361,21591,119423,244191,176450,150768,4130494,135680,347748,663492,116682,271282,1318904,723145,388992,214709,699513,125464,128807,971600,1416657,1537374,314038,275960,576851,650926,88072,132330,68657,224376,214784,335374,29206,2839827,155205,6652833,357550,922692,555613,108913,341020,669530,403557,1245945,497093,467099,404055,38837,93511,102721,12785,81575,4980,18412,36907,68531,1482817,178466,53138,448684,159336,234523,56245,289286,530469,101752,301135,637715,229132,103293,467556,543888,1548355,466329,9649367,374084,28572,173413,387002,116041,234385,111902,62947,235884,217259,170992,4295871,186563,58418,2186177,2149184,141716,353149,435981,242583,220621,1036574,141640,92983,84635,72134,53521,20435,241054,513890,1590443,1925959,444184,2217407,89219,269323,175524,729656,163309,6935364,68915,268107,1769468,285054,1009946,2216552,294859,822023,146989,84630,243112,791824,295933,8906,415398,533994,179550,384297,4992584,170767,622352,311086,661822,664979,331905,22598,138854,179706,751996,37416,17681,1080541,224403,451582
2024-12-01 00:45:00,233110,57704,61732,166022,256682,451465,848026,102799,211991,18053,217296,135594,1335758,728569,121092,446832,1122000,58311,744423,165756,58051,1018297,712594,300612,30922,70487,342810,1657738,327080,484199,87019,177134,35122,486347,5934276,101424,178296,289110,610710,1770157,573827,825624,32238,69767,161180,120248,33805,341802,294283,356766,101914,520952,617901,252768,4177769,378870,20744,1345534,495689,551208,860982,728714,443611,307480,665509,2426081,197556,124230,184745,39307,61762,230549,380671,105949,4161378,121219,317156,602584,75742,291174,1479183,459609,99355,188950,1068439,120632,82445,1200025,1506896,1577600,260609,286236,168603,483177,83489,101836,56086,181722,216286,357270,71370,2907439,109726,1035400,322479,773546,421484,131167,432478,1073366,395550,731355,2065813,462870,467150,175656,263735,177240,6532,104011,7131,15006,36633,184476,1472130,120311,45868,125417,122955,197345,66287,406810,643358,210181,499458,476115,178120,81423,646611,539901,1679876,590436,9341605,910019,56108,570119,233809,44640,139314,62598,63796,200666,392570,157206,2785600,684237,242768,1514256,2149574,227777,350557,520035,289662,185756,842999,123735,80572,63161,59786,45896,18214,168566,458900,1415004,1078503,770045,1591646,55900,333913,188084,533632,166925,6736448,107876,92002,1373640,655379,1097621,2305096,302381,375536,174145,332446,732988,314210,219090,52369,260375,279870,192120,346554,4372571,122333,725770,357033,538843,704012,304559,98797,199902,193953,516827,31316,31843,842553,114482,361815
2024-12-01 00:50:00,289833,94904,83085,278264,167292,250246,695477,91736,688844,18087,809923,174836,412176,743566,325918,383473,1779811,33348,656758,259581,551770,1270004,299677,205638,20755,84465,417075,947826,363634,438318,34122,147041,42204,400540,5682395,91867,347419,221385,492613,1637991,678542,429844,46420,89319,116799,134760,28223,237564,399298,294700,107908,653554,379629,294524,4301915,384705,54094,1182931,347344,471942,811882,1113671,551884,274342,702241,2241042,239969,147047,329372,49853,59151,213228,172980,208848,4022101,630119,339239,330780,114766,311455,2799567,425289,232512,487946,794458,120853,61310,956559,1235549,1516475,264620,235803,145155,419384,82306,255322,128207,135518,592133,379391,53041,2963490,125320,840984,346814,648637,448301,108881,420137,1256457,329250,607100,820781,252398,531525,725608,147324,138622,2467,269185,4332,6069,62683,82911,1337492,137740,39472,385279,201920,161161,44465,51336,440636,131882,251269,367558,177308,86234,750391,483112,1539694,721973,9517885,460725,33429,397739,69223,68372,205783,82117,41892,351082,279595,93896,965165,145736,294846,2750504,2075251,284027,423135,645044,239950,158778,194265,94038,110419,69943,100126,53120,23712,161714,346034,1267309,578244,572625,1779681,22523,300312,146480,609716,163362,7138086,87030,78281,1079633,1124930,1229826,2299964,410837,395415,76706,176481,384221,393768,851442,20378,375730,420898,213626,248653,4264473,312168,559926,356346,534137,640789,183540,382135,148045,103148,232856,29661,4960,510913,101578,378464
2024-12-01 00:55:00,540507,37700,212180,348685,290023,308394,769958,72237,209920,159395,802368,398511,266450,537003,790221,304011,1310709,104061,818893,179097,160590,1132801,121232,230408,15264,65825,372497,843158,397690,685548,28717,192512,31291,515226,5881633,212992,293391,265854,418426,1691866,746269,429259,49507,59344,135755,92970,54508,233040,280463,482844,100037,423058,282785,227116,4336778,413224,38918,1194263,377827,470141,730477,1099771,810858,231358,870448,2340605,253782,134385,290035,98814,43024,201366,202452,132921,4028868,92997,281008,237841,81028,524259,1544887,470455,239285,204723,1096370,76056,102838,692649,1277887,1947027,196072,297703,153155,636907,75132,125587,108221,130626,225400,344648,45784,3003881,94568,595215,289337,931784,418767,84953,353044,1504219,377764,576391,3623270,177979,437613,351708,32138,155288,3514,168339,2754,9189,59492,17295,1538031,99764,118295,220815,116032,181978,35620,226947,448495,123944,248727,373853,92992,80945,834431,603583,1442914,759533,9634286,831991,39886,416912,98905,40126,301624,108287,54426,311879,280379,128540,536570,124469,336661,1642417,2151268,192279,237336,531124,219107,321034,473897,196695,90063,49135,50838,45514,7407,152799,320941,1266125,1311757,457549,724216,38727,288459,244938,698000,133906,6748344,97501,35096,718398,293134,1013110,2404394,317957,360064,121066,77496,154586,454639,811822,16522,600426,305356,222726,266374,4314788,314850,559002,399876,470527,647146,205692,533130,201694,123241,151250,27835,93521,628008,241339,297517
2024-12-01 01:00:00,605221,1561420,86819,239969,617398,493540,627831,57402,229270,24792,798386,271923,231356,562683,396670,282558,1155101,68587,800269,134101,105109,4205597,114442,207930,12075,64965,480611,787592,365572,1223531,30244,151510,26945,480327,5766714,349179,229407,311152,606498,1664600,632179,539493,53813,55278,127306,118700,95157,202197,320165,388718,103427,396709,274053,236081,4372222,318761,19682,1038566,378529,410967,742807,1242275,345616,239455,820707,2430759,349703,142264,234080,31043,95040,237569,600863,106625,3999417,46445,240938,297056,89148,845664,1063885,376276,282331,388280,1527798,89672,179851,632309,1552391,1745934,236855,384532,74045,291856,121370,108265,85535,1346828,197754,360018,86588,3194161,71542,307117,279308,1614514,406444,100249,1029978,1024690,429608,879306,787038,603021,380380,379897,29284,207901,7652,89583,3166,10583,31039,192620,1823391,98471,36453,73882,89197,199082,47964,82059,342042,141396,341797,394155,94853,79344,1037475,616302,1836730,533676,9521994,395362,14915,152202,61142,28826,273936,61366,61385,308838,230696,168161,481915,235847,362911,2825325,2619184,144261,257225,548764,137030,236242,187549,126596,75809,106219,80624,33776,23183,168761,367251,1254882,959824,204193,803693,82095,255240,259054,569513,254112,6849474,74576,92335,1225419,184494,538287,2262038,302919,1128336,103851,74552,118009,909011,240149,10848,939232,384302,152016,275048,4236061,315312,435083,324780,427212,724888,192879,52131,315337,102748,131258,7942,48993,469138,235523,363375
2024-12-01 01:05:00,511509,41960,123841,123348,449548,704049,581553,499463,230465,73351,780279,193828,169034,222205,114308,309188,977514,89861,662428,124963,110257,384196,293720,205295,32075,119909,380595,1168579,517808,974208,34737,196935,51918,305739,5833085,84118,225782,233494,528653,1410846,433538,497655,29726,78165,246370,75796,110856,242488,306821,318077,101246,597257,310742,228867,4191147,443547,17658,653926,310099,440656,660534,668503,492305,240164,967147,2389551,773850,131497,125640,48205,32045,240917,51705,92174,3961302,127252,259458,195034,69055,889153,991098,357145,282758,218531,1238684,89465,69944,547571,1596087,1862985,195842,539128,104856,642952,129929,41638,118880,901030,204414,523187,34422,3691466,75206,1090258,294422,2615111,1001471,62340,438161,1169308,525660,151150,505909,1367802,367379,91431,48822,157182,11038,46796,4993,11529,46285,71891,1600749,114462,41577,165185,114989,81495,23765,151235,379489,103720,406304,396042,101780,85862,546103,824257,2027054,546950,9627790,385777,20638,250694,431867,74647,325562,52713,48946,293715,257919,195499,723410,142286,368697,1359167,1945881,143871,299414,405841,251821,177423,166059,241850,59947,71297,86610,39836,41150,146686,352493,1158512,742711,268735,680032,51705,236566,158179,413266,206248,7176960,72815,70322,936138,338725,769513,2154812,244539,1147012,119199,82522,149288,375185,169678,30388,895233,306943,138931,242792,4293083,304092,406201,313959,333736,775141,146087,87165,142362,87819,185135,20911,21986,583736,113833,1357794
2024-12-01 01:10:00,634247,42115,81440,189163,581639,340676,564702,110768,436984,63667,470257,365145,225591,131695,487583,392200,1180837,62516,846992,192764,169910,287598,414307,203290,36338,131247,337575,934250,349844,1202390,18230,113355,56760,363663,5823127,82765,297352,293336,854470,1287462,331459,709486,33518,77224,139030,92890,137822,319883,247251,344764,112985,553455,365891,150841,3869840,954323,18779,645941,357295,525009,862308,407902,508733,288391,810426,2424224,765565,53316,139848,35878,39654,217049,102426,100118,3999310,80256,223436,240843,296374,690759,633597,405705,381430,188689,1240772,94323,40611,1264269,1220469,1666744,326194,761794,179041,1749754,123170,152719,58147,151425,230827,497918,45727,2982796,79275,884242,248450,2361113,471608,61116,287853,741029,338249,249173,503870,910587,283421,150125,45177,103630,5861,82149,4471,46586,45730,52467,1544102,55341,41612,129711,225511,109835,34754,61814,224807,92503,252682,354140,281761,67276,517717,553112,1876711,906827,9469234,284352,161354,116863,133745,82582,395768,38455,30696,473132,295841,149182,652462,171780,426676,2846003,2122945,224677,396341,560529,191355,232081,105154,102255,52713,60342,66245,49808,59271,141055,421608,1338915,818107,173908,729211,60702,302968,200143,422057,94375,7629336,57931,59937,1195180,254530,1818676,1769827,373610,1136086,72741,64021,202920,599733,239715,19747,342333,190635,98961,298653,4043719,253390,462384,319046,724377,676112,511491,49726,114583,344208,283556,56440,26373,457755,117448,342966
2024-12-01 01:15:00,519887,41092,101251,119755,408007,303174,961220,67025,182186,63783,154655,103602,214351,430912,330401,199759,1029651,68174,401114,179335,157954,179688,204893,208986,44176,39710,510473,1160648,313190,704056,169483,118539,44422,272995,5678966,91531,157860,262983,654445,1123632,339783,698263,56168,65245,121187,79618,153440,249440,240687,334547,101921,569852,240754,294739,3574115,786143,36522,596113,331009,499304,763147,429899,386195,326683,649243,2262059,424151,60158,243834,27447,47449,215570,236567,214337,3977543,87167,222758,159159,87360,303528,560722,317021,61750,171000,1608169,69439,48444,722843,1094892,1307536,287019,1244979,108083,644451,175118,86713,80177,229308,208260,565157,54246,4440794,79195,541859,240289,1706299,305893,58931,256541,575233,428596,171458,500567,257575,366592,191208,71214,181089,12148,94315,1871,34413,44446,120400,1035116,65585,66863,116384,71119,134779,16427,34964,699641,112887,190942,322881,131803,48170,557164,317271,1121630,1260177,9557698,234713,74980,139429,109282,33372,427977,64459,103806,222016,323926,139225,550919,132172,387867,1504334,2345007,114442,343872,666006,133774,833620,470969,126476,80407,64411,38028,52312,47527,148899,317793,1287231,724971,169712,643522,31797,348239,96353,454915,159548,6671559,59347,39760,563983,860403,1253402,1717205,423597,946453,96824,157224,155146,915793,171732,37775,389577,478951,94083,266888,3744435,239238,846791,260320,585516,683572,197535,106290,139619,120829,158938,24106,12230,562574,125279,343144
