timestamp,Grid_001,Grid_002,Grid_003,Grid_004,Grid_005,Grid_006,Grid_007,Grid_008,Grid_009,Grid_010,Grid_011,Grid_012,Grid_013,Grid_014,Grid_015,Grid_016,Grid_017,Grid_018,Grid_019,Grid_020,Grid_021,Grid_022,Grid_023,Grid_024,Grid_025,Grid_026,Grid_027,Grid_028,Grid_029,Grid_030,Grid_031,Grid_032,Grid_033,Grid_034,Grid_035,Grid_036,Grid_037,Grid_038,Grid_039,Grid_040,Grid_041,Grid_042,Grid_043,Grid_044,Grid_045,Grid_046,Grid_047,Grid_048,Grid_049,Grid_050,Grid_051,Grid_052,Grid_053,Grid_054,Grid_055,Grid_056,Grid_057,Grid_058,Grid_059,Grid_060,Grid_061,Grid_062,Grid_063,Grid_064,Grid_065,Grid_066,Grid_067,Grid_068,Grid_069,Grid_070,Grid_071,Grid_072,Grid_073,Grid_074,Grid_075,Grid_076,Grid_077,Grid_078,Grid_079,Grid_080,Grid_081,Grid_082,Grid_083,Grid_084,Grid_085,Grid_086,Grid_087,Grid_088,Grid_089,Grid_090,Grid_091,Grid_092,Grid_093,Grid_094,Grid_095,Grid_096,Grid_097,Grid_098,Grid_099,Grid_100,Grid_101,Grid_102,Grid_103,Grid_104,Grid_105,Grid_106,Grid_107,Grid_108,Grid_109,Grid_110,Grid_111,Grid_112,Grid_113,Grid_114,Grid_115,Grid_116,Grid_117,Grid_118,Grid_119,Grid_120,Grid_121,Grid_122,Grid_123,Grid_124,Grid_125,Grid_126,Grid_127,Grid_128,Grid_129,Grid_130,Grid_131,Grid_132,Grid_133,Grid_134,Grid_135,Grid_136,Grid_137,Grid_138,Grid_139,Grid_140,Grid_141,Grid_142,Grid_143,Grid_144,Grid_145,Grid_146,Grid_147,Grid_148,Grid_149,Grid_150,Grid_151,Grid_152,Grid_153,Grid_154,Grid_155,Grid_156,Grid_157,Grid_158,Grid_159,Grid_160,Grid_161,Grid_162,Grid_163,Grid_164,Grid_165,Grid_166,Grid_167,Grid_168,Grid_169,Grid_170,Grid_171,Grid_172,Grid_173,Grid_174,Grid_175,Grid_176,Grid_177,Grid_178,Grid_179,Grid_180,Grid_181,Grid_182,Grid_183,Grid_184,Grid_185,Grid_186,Grid_187,Grid_188,Grid_189,Grid_190,Grid_191,Grid_192,Grid_193,Grid_194,Grid_195,Grid_196,Grid_197,Grid_198,Grid_199,Grid_200,Grid_201,Grid_202,Grid_203,Grid_204,Grid_205,Grid_206,Grid_207,Grid_208,Grid_209,Grid_210,Grid_211,Grid_212,Grid_213,Grid_214,Grid_215,Grid_216,Grid_217,Grid_218,Grid_219,Grid_220,Grid_221,Grid_222,Grid_223,Grid_224,Grid_225,Grid_226,Grid_227,Grid_228,Grid_229,Grid_230,Grid_231,Grid_232,Grid_233,Grid_234,Grid_235,Grid_236,Grid_237,Grid_238,Grid_239,Grid_240,Grid_241,Grid_242,Grid_243,Grid_244,Grid_245,Grid_246,Grid_247,Grid_248,Grid_249,Grid_250,Grid_251,Grid_252,Grid_253,Grid_254,Grid_255,Grid_256,Grid_257,Grid_258,Grid_259,Grid_260,Grid_261,Grid_262,Grid_263,Grid_264,Grid_265,Grid_266,Grid_267,Grid_268,Grid_269,Grid_270,Grid_271,Grid_272,Grid_273
2024-12-01 00:40:00,33509,13606,3689057,11636,25696,12409,19787,0,10952,0,11380590,0,0,8378410,0,5630,27299,10178,1330,0,0,29351,5808,8045,6892,43524,2516,4850851,5144,23934,93083,0,2087,23129,606,7438,1795,3388,3322,52560,2564366,201437,12507,1774,37014,9848,185928,0,118279,2644562,4620,4859,1256,7884,10549,0,6221,997,274,16258,2686501,2333,4611,21195,2882,9558,620,17252,4849467,0,24540,7575,2802,1307284,44,0,7599,110,0,41745,9052,14282402,258101,4540,181394,20346,2294,9943,195110,8511736,29149,23340,2239,168,26,507,159,131,366,5335551,3401,200,2347,21365,8953,30096,5038,1179,2771209,4825,22692,10120,22155,1589,51708,262262,2005,0,0,4350534,9400,1081,12652152,18498,29187,5397,1170,15201,12776,74535,39460,14178,4398005,71027,12155,2971533,1126,2549,5765,514300,41209,3949,9051,1288,33382,18288,6015,1950116,22699,86938,871,5219,1169257,20115,5790,1671984,21810,36103,15937,13779,23636,33279,3263,39094,5106,2152,6091,2046,5271941,14373,6805,6879,25118,1163602,44384,9048,12707,117,0,4040,291,12493,1055,0,1160,0,22546,6411898,17210,0,20073,28592,4,34079,45,10348,3101,11272,5350140,17724,0,38,8894,6181,5222,1878,20297,26096,2192,2539366,3725,6654,6142,23284,2193,3000657,8166,3101,33297,4337,877,64,2591,0,177813,1707,3188,29022,9108,27684,3019,9780,6739574,178,0,8708,3653540,15397,304107,0,10,25306,14846,68,11119,0,0,0,951045,0,50,0,2986,3022583,39441,15313,1183,184,16115,58991,37950,41052,8858,6411,1893881,21206,221,21122,1961,1338,3621,45467,14969
2024-12-01 00:45:00,13996,11991,3026809,13983,19666,13460,13132,0,6237,5064,11154755,0,0,7313818,0,10321,16679,28423,0,0,477,42013,10758,4695,3426,43258,48825,4757967,3908,41141,123047,0,2220,20790,216,766,5340,4309,10245,3264,2495079,150648,64,5980,11243,8132,163349,116,77478,2416978,2561,4158,573,7680,51696,0,198,2439,268,15897,3041444,10067,5924,43341,6416,104,759,3045,4260044,0,8659,11418,93,1662347,39,2878,4163,13387,0,11675,8516,13122946,220278,29578,261250,12999,3350,16695,96786,8283942,18992,19937,9286,0,329,247,969,365,242,3735229,1802,2794,468,11423,4011,9312,15961,2855,2314384,7935,6690,19998,19482,179,234072,19344,1776,0,463,3477067,2145,1497,12067442,8324,3422,29094,632,26418,19344,8670,39027,69198,3846444,57838,9982,2865268,240,3735,5908,336427,8750,2786,3,3209,102771,7146,1685,1879105,17670,291808,4161,581,1011966,18725,30219,1623478,21382,44772,14443,22109,38123,57605,458,7931,12716,53,23950,62,4418148,11560,2080,1408,10581,1578203,6522,12275,13187,929,0,1018,211,406,507,0,70,0,27327,6521453,12724,0,18628,30435,0,47948,35,19743,0,1213,4644872,11634,8,504,7714,1673,10,17759,9840,27444,5283,2049061,2745,11061,465,21614,763,3423552,442,11046,15493,8264,952,0,4880,0,33319,10619,62146,10808,3197,2664,41796,15177,5902667,63,102,177,3975719,11933,21810,49,734,594505,717,33,20615,0,0,0,850048,0,0,0,3051,3011952,23777,23896,7260,27,11051,13819,11283,45168,6507,12322,1711120,2003,5717,26259,494,16283,8,3465,7429
2024-12-01 00:50:00,11919,16828,2880423,2756,15880,26096,40215,0,17587,1246,10902207,641,0,6267464,0,7919,20948,17367,0,0,0,22767,350,6058,14485,73310,16686,4729862,3949,33654,43554,1,7780,38499,3846,200,12133,12421,1791,12101,2603184,47674,1616,1753,21972,10,127675,508,7811,2169576,3160,7022,5128,9880,14872,0,3500,3569,0,13082,2825101,1340,2219,1370,6805,87,250,390,4392110,0,1852,2051,1452,1102731,3740,5803,2747,8103,0,8491,3042,11706979,27878,2927,351651,17487,0,13375,18291,7808986,62207,4068,1714,1141,173,68,0,2206,1166,3478099,12387,55,3981,5909,3462,14704,6349,7776,2110792,4238,44197,8147,19146,6189,480806,6251,0,0,395,4095320,1478,668,10066973,2373,6682,10778,177,3670,18803,1804,4448,8915,4223385,44555,6861,2325561,153,49,2615,215735,1667,2670,9,7357,72033,2864,1989,1983640,12647,45508,6850,10192,838436,7260,20313,2259078,14983,33474,9341,22747,40274,51598,84,9149,11099,89,46137,1138,4905474,8449,553,22073,3398,1171097,7944,6564,5217,0,0,1388,123,840,31,131,17,0,15375,6081753,4808,0,39907,18993,0,26809,0,6371,364,1151,5493559,4380,6,0,3937,6063,1659,0,7101,36897,1670,1969913,674,18834,4020,44489,982,3392029,1627,18671,26682,12202,2368,0,8945,0,21212,21349,6025,8956,20,4286,38715,13207,4785461,0,2384,389,2889762,6077,8613,0,974,42952,8926,54,27765,0,0,0,836299,0,1,0,4637,2626797,66890,4812,985,54,5934,8566,3616,6888,962,7182,2106256,106,17863,69767,1874,5924,1918,2621,1723
2024-12-01 00:55:00,14473,13145,3200817,1779,6640,9235,18078,1552,23081,6514,10688636,70,428,8371649,0,1317,18873,25754,466,0,15,16471,6701,4524,5989,4035,7674,4307530,445,14293,30861,0,3695,40595,893,352,13355,8610,12969,9360,2401847,33240,987,552,19051,81,129269,0,6220,2035452,4148,17428,2036,26472,5845,41,4309,282,312,25482,3033278,27,5115,5840,8293,641,3201,7644,4145839,0,1434,4051,27,1050644,2295,945,4594,11718,140,23578,2019,14012896,13286,802,94940,12000,0,8037,7871,8324329,23185,5230,907,1423,7688,9096,1018,0,1010,4015227,13437,1184,1455,6724,4030,131673,8099,134,2023072,15959,16391,1390,17777,30399,324686,6583,0,1,4824,6042057,40652,1280,11341965,6019,8099,10336,13,8871,7770,4821,6230,14667,3082349,97688,6802,2151681,76,1189,1911,165656,3201,935,1094,4916,57294,2423,1211,1909929,6665,181465,5290,4655,671119,10773,23637,2583476,34724,27307,193,20053,66395,29444,0,14043,3623,1634,1553,1254,6441828,14947,2511,2677,11456,1221578,11812,636,17483,96,124,4983,265,2631,17002,87,697,0,2118,6126222,18619,541,28164,35804,1820,14649,7,18640,0,540,8743947,3000,0,3218,7477,10301,5645,760,9935,9611,13655,1980393,16179,28684,5139,21724,977,2911604,3196,21120,38753,13999,1204,0,4865,878,61648,2970,3389,6914,3,9695,45559,8425,5126839,0,0,1044,2818273,4418,9772,0,265,23285,413,0,22360,0,0,0,805678,14,3850,0,2779,2419827,42417,6066,3499,114,6879,40449,2347,21076,197,13899,1872198,384,7713,18048,0,9710,611,7219,1021
2024-12-01 01:00:00,10525,6958,3901683,5172,10667,271,618,0,610,1059,8958674,17,0,10543889,0,12340,24210,33482,0,0,963,117678,1864,30464,8551,44771,16172,3491939,895,29276,47992,0,6629,12417,5078,1326,3258,15817,2740,6684,2661479,24194,129,0,58878,49,121248,0,5283,1978680,17875,11535,2846,6576,4778,789,11125,1572,2310,28907,3725122,16,709,2279,5232,3336,151,2899,4036129,0,1957,15537,113,644382,9731,504,18816,6036,0,11721,5897,14640444,3496,8430,14575,23255,0,23764,12853,10050851,6320,2318,1337,2506,3724,306,7084,0,4612,3018689,2837,378,21756,6208,12716,6328,29849,702,2133024,1128,13754,2322,324819,37201,186342,8983,0,193,6827,7992657,11898,7473,11204866,12315,4091,7914,210,12456,19788,5228,20429,3530,2579425,80447,29013,2615073,0,221,20315,137949,1698,25,21,6125,14615,495,2272,2102969,14954,122337,9530,7865,1058720,12909,28494,1968067,24262,48142,809,29684,41257,25070,0,18479,6217,754,9620,0,8844590,17405,3544,3331,1896,1132251,18165,32,2615,1225,82,14810,15034,712,17398,0,5,0,7416,5986104,8275,0,21219,18323,0,38052,0,16147,1,51,9650472,11074,0,1715,1358,29882,28526,84082,9659,65053,33473,2224814,38852,4235,9724,11745,43,2559372,98,5526,17403,1974,923,0,7690,0,37899,6304,4101,1635,3,1011,5819,12843,5763681,932,0,2419,2548212,4711,4707,0,211158,124234,2099,0,3579,0,0,0,572595,0,8,0,71,2882512,40761,9006,3211,153,21065,85479,7461,49338,3164,1315,1159889,746,2633,2509,0,17060,3245,14567,283
2024-12-01 01:05:00,10229,2205,2897109,35569,37185,5389,2833,0,15648,804,8073215,0,0,8122259,0,737,3295,66600,0,0,0,53253,11310,24593,6528,28946,13614,2952679,2618,58078,190906,0,13751,60252,3185,1577,3204,10163,5998,5320,2339029,22063,207,0,62608,612,97877,0,90,1899581,2473,50829,233,95461,35173,1,1201,2620,806,24868,3570918,0,7876,6331,145,170,9068,4145,5398222,0,18050,19685,303,1288732,8625,10812,17382,11292,2613,21470,6848,9732236,1382,3153,7937,11942,0,14818,1202,7695316,736,1964,209,3053,6562,3786,13049,7743,9058,2910894,19528,7265,813,11446,11198,9956,10139,33,2218795,4508,19299,15004,338691,33914,191470,5903,0,377,4487,5275371,10408,2644,11453363,8424,8749,17981,420,8002,9625,7102,21691,5239,2544409,151771,24341,2591282,0,449,1498,170604,631,0,40,3642,23097,5262,1900,2118402,14278,9927,6371,3461,1387648,2319,40386,1714900,35998,49686,11756,12860,38163,26046,0,6242,6296,1487,5033,953,6357179,7928,2347,1407,2314,3688258,6332,88,14031,1183,396,718,806,361,3132,0,229,0,36000,5969041,17285,0,19033,19379,0,15994,968,7386,0,4219,6988176,2003,0,0,1,39970,14225,13004,17218,2290,7207,2855516,25484,10369,5941,177778,453,4337694,0,52974,22749,2994,0,0,4129,82,21992,21505,18855,27791,0,1352,9528,10973,5465724,7371,0,375,2156047,9,12554,0,1547,65602,630,0,283,0,0,0,483098,0,0,0,3,1831314,23064,5265,6496,2,9532,37935,5372,24017,8534,1110,1185236,31127,860,5978,2891,13899,6147,36516,6203
2024-12-01 01:10:00,170427,34430,2160274,222756,2209,158889,35126,0,51824,0,8037114,0,0,7589735,0,1903,3256,13935,0,0,0,15705,12888,9123,4655,7573,18492,2767925,5929,12403,35519,19,11256,38923,278,2097,3839,3470,3200,11366,2516388,36299,21,0,14844,32,84499,0,2840,2024962,4471,9851,321,9363,4912,393,3891,1129,102,37162,3738894,0,173,4548,398,45,3883,2624,4351622,0,6583,14005,1878,706360,1773,1548,10331,16570,168,17376,5859,9285810,18,6470,0,3946,12,11083,431,7906842,0,470,482,3479,1412,9574,4331,132,1497,3015631,1071,1536,1491,10356,6383,425091,8742,426,1771191,11884,27050,7070,272131,3165,128679,10459,0,0,4317,3171025,25604,135,9309614,533,716,3841,579,3364,4320,3580,7344,4117,2703971,64254,12590,2360519,0,204,979,151908,155,46,1192,2362,35452,3701,6130,2068287,10154,48623,2677,3063,474840,10694,43348,1201762,42302,23009,11743,33818,70969,12109,0,47158,6249,5073,26591,0,3643658,26507,9789,287,11931,1581491,18536,306,5926,2,37,796,78,1103,32040,1289,140,0,4355,6042933,11229,296,15743,18338,993,42024,450,33281,0,326,4301408,9936,0,0,0,20685,1426,3687,5746,8175,9334,2894547,24003,35461,4655,1803740,1046,2732091,1810,201820,12072,9325,328,1,8033,0,35133,1184,438,2523,135,37563,7338,17961,5606839,400,665,5,2819348,1358,5527,0,10492,10823,442,0,0,0,0,0,296757,0,0,0,2501,2122878,23366,6564,3747,852,1964,42263,2965,7224,560,938,1258448,1087,142,12590,859,13811,4226,15746,9509
2024-12-01 01:15:00,184794,47307,2637083,142043,66019,61448,56794,0,137073,0,8516868,0,0,8861030,0,9131,1656,108875,6977,0,166,46502,3103,8012,3482,11162,13803,3856890,29460,32293,51021,46,4292,28908,338,1265,1849,21326,1220,6661,3186010,30536,59,1,5455,30,33241,0,7,2057880,1581,26076,19927,18268,7210,0,19501,351,798,19622,3603828,0,4277,591,158,370,952,424,3692568,0,14818,10087,32,702617,1382,286,11129,9227,1072,7813,3096,10474015,174,1233,23,11893,0,18467,0,8760977,204,218,0,313,269,133,1164,179,6167,4358124,8524,13,2037,3585,32859,28995,3739,0,1960573,5914,24609,3600,265415,125,79206,0,0,0,4599,3435211,1703,91,9841250,30222,1744,17902,848,16966,38474,7741,5564,4546,3104391,29477,2983,2471580,0,18,546,77056,537,38,0,1432,27029,3607,407,2187761,13601,19145,1631,1659,599048,18296,38883,1519343,49054,26791,645,22110,30818,5429,0,172820,6718,5766,42801,952,4551898,39781,23312,7162,4392,957486,5069,39,6807,126,0,97,1253,162,588,2603,143,0,6420,6118390,11821,0,17929,32146,31,132562,0,35101,0,1474,5176400,29097,0,0,0,16720,1106,1351,10312,17332,836,2359360,15006,34112,2366,62434,14255,2024785,611,10697,10695,2360,0,0,11342,511,39716,1,6323,21401,1072,61320,0,10831,5512503,18,1131,169,2953667,3539,14167,0,5723,19775,324,0,756,1638,2212,2064,299251,2468,5417,0,11509,2744770,24949,15655,2918,24,30261,159177,13305,34633,10388,18652,1417444,0,3754,2306,41,9327,1395,87402,107
2024-12-01 01:20:00,324305,36027,2913320,82792,24684,1905,624,1482,50555,1422,6204466,0,0,9363917,0,324,5665,85576,2380,0,0,43227,1106,80966,24617,31442,7927,3088134,79535,83944,61709,19,4146,130796,0,855,1517,5368,2547,10765,3233894,33689,175,3031,16096,218,44016,0,4101,1818140,4252,1965,263,4526,6453,0,691,1885,17390,27947,2964540,19,127,196,7004,0,119,0,2901457,0,20552,7917,976,669682,947,418,28656,3893,1038,13572,4451,11275047,100,4746,727,17358,5,21738,56,8670943,0,35,36,645,119,362,230,120,2574,4243396,207,1557,1444,3514,40906,9935,12955,2757,1930835,36143,21213,7282,246757,2702,20494,5300,0,128,5080,4196110,1496,927,10303849,4953,9119,5865,1020,6345,18254,6882,6282,13267,3614812,32274,5257,5235552,0,843,7666,62340,54,7305,29,8656,29317,4074,7778,2281226,13936,49149,7353,1437,594918,625,29952,1307404,23836,23446,475,17806,33523,11464,0,60793,2657,9519,13887,702,4918209,14889,5541,1799,3929,989100,8577,2,8346,267,0,155,765,8877,404,2878,1571,0,3633,6719800,9501,17,20815,12053,5,29153,409,43262,174,173,4727259,6453,0,0,64,9951,0,0,9307,16251,3472,1787188,6703,13120,1359,27550,345,1673375,3,9777,28762,471,0,46,1603,0,15157,181,388,6070,1208,25234,0,3722,5610317,660,0,99,2709492,280,330,1133,3223,28386,508,22,0,0,0,0,360549,0,1408,0,3825,2042296,16759,10210,2419,43,26768,14421,135759,27963,12127,3380,1049421,6353,31376,6728,584,3683,341,4994,369
2024-12-01 01:25:00,159609,39295,2648801,266470,5835,124162,0,1795,265684,786,7075939,0,0,10201285,0,127,4790,234042,649,0,0,8047,3179,105128,12478,7715,3104,2788398,65892,5293,19152,306,0,17750,116,28730,1622,7045,14287,30658,2866276,39470,3138,3410,25124,25,53393,387,3455,1606573,2461,11905,346,4238,5352,0,1589,27677,12575,43095,3190758,0,124,278,8885,406,440,74,4167680,0,17321,17261,4803,2142561,48155,4301,28288,12293,788,18324,26930,12162732,10,1874,0,17369,0,16857,5282,8278422,0,1874,0,279,2455,25,1278,0,244,3517479,819,0,317,13528,2792,21556,9294,303,2046129,11454,22658,10751,233507,1423,30161,4983,0,0,4638,3663312,1358,377,11577869,3802,6153,2809,401,5634,1908,883,3801,1836,3040697,49598,21530,3766843,0,4590,5052,101917,118,8286,12,1827,45260,1557,8377,2193637,16547,7053,3146,1343,706443,2373,26469,1602066,13886,54040,66,8442,25065,10449,0,10826,5998,84,50144,1384,3969088,6294,1771,299,5913,1129986,2030,626,26286,47,289,587,60,5316,717,233,19629,0,7165,5885262,11173,132,14430,5168,338,11458,0,2882,0,33113,4102363,5630,0,1308,5708,10190,3134,108,8382,52307,1382,1389512,1,12575,2466,39493,125,2086711,437,11144,23004,1225,0,0,4446,0,11541,53,1222,25189,0,35439,0,1700,6543979,944,68,0,3654570,89,2002,0,2705,11582,522,0,0,12,150,3,347807,65,182,10,6,3747797,18372,3829,4801,0,13271,22919,24547,18851,3970,709,2623613,53,7828,2194,247,1252,253,7363,327
2024-12-01 01:30:00,231356,70733,2339371,468321,57328,180,267,0,37477,6608,6761610,0,0,9118557,0,6306,0,312210,0,0,2072,12364,3071,3265,2303,13623,5456,3035222,84,13974,83673,0,4136,20874,259,24819,3354,5685,19706,17986,2357729,14866,2205,2629,16021,0,83930,0,0,1484117,2676,7166,481,3457,1971,5686,1528,4572,1533,9299,2489452,0,2072,3021,4966,977,99,2853,3631254,0,39551,10011,655,1442959,68198,21539,14614,799,0,7207,2338,11095330,23,15843,25,19765,0,4961,3720,8407546,37,421,113,10738,51,463,1405,590,3413,2931834,15920,274,30,6946,2547,16201,11132,1884,1867306,5931,19168,3019,237885,47,5693,7015,0,293,0,3529843,2661,1242,10334828,1392,1804,7155,78,5245,18368,8819,5481,3182,3256565,37910,10474,1597077,0,4502,3306,142274,100,6984,0,2539,35123,0,3043,2190353,16020,8136,2036,2475,559208,810,29779,852384,5859,74970,3402,7080,17273,15313,0,22060,5484,127,24585,667,3819933,22636,2384,1923,11594,977240,4895,2209,19020,50,9,695,115,4964,428,0,6152,0,4264,6064901,9813,0,15500,8219,14,3365,37202,3669,11708,6,4528343,15676,0,0,33291,11221,5412,827,2314,9756,3429,1151308,2716,11593,12166,88489,866,2001963,86,17462,31475,2023,47,0,33968,0,13619,5175,3474,10699,944,8927,998,1546,5879807,20,0,0,7606029,1533,3553,0,966,8539,416,452,2,0,1,0,389537,0,200,0,1457,3106952,19000,4336,1791,0,2209,27259,10222,8772,1608,5752,2367115,1,9262,2019,818,3378,807,19686,818
2024-12-01 01:35:00,5299,11208,2385875,84106,11632,2580,139,0,3920,1804,6752652,406,0,7392762,0,13507,0,281890,16,0,1798,18461,2370,10131,2511,10224,13752,2966644,993,8772,73810,0,1258,47748,4483,35413,1773,1141,12723,5566,2021170,37840,1342,2797,12520,26,68949,0,912,1508846,1945,56289,4014,53057,14404,2132,3724,4828,5832,4820,2602014,3453,6532,4176,1356,71,58,155,4021178,85,29839,1793,12,1265557,3156,1,16854,11733,1933,29819,574,9424245,5,8822,761,14965,0,13784,4151,6883263,6429,928,1446,1557,463,1635,640,61,529,2330138,8596,317,2351,2892,3541,9718,18566,3610,2076424,2244,11340,2984,233480,3049,6618,27604,0,134,0,2811725,2438,1960,10047988,590,2728,6603,90,25134,11547,1625,42536,2641,2691737,57483,14187,1599772,0,4790,1167,146871,7480,901,0,1682,5054,455,178,2240905,12097,40457,2328,33587,487456,5002,32391,911781,21253,10191,105,12672,19517,8357,0,31521,9034,3007,12370,1253,3586889,8479,14280,211,1996,1180275,1228,631,12008,30,0,298,36,28047,0,3246,36276,17,549,6065502,11161,0,7609,21769,0,3672,24,439,0,3383,3596038,1990,0,234,350,17205,5231,412,65034,5107,1698,789577,12226,6920,6749,82738,1716,1952738,76,46465,209358,1730,0,0,4279,0,21268,11850,0,1508,0,7391,11731,8137,5312240,20,25,0,1870186,240,1042,0,515,5417,1386,2,4140,0,0,0,332673,0,866,0,1722,2707334,52765,4153,3833,254,14893,72488,11359,57992,13294,2893,1763102,943,3762,1973,81,618,19,9449,0
2024-12-01 01:40:00,859,2876,2681016,4426,8849,40706,5229,0,303,45,5848803,463,0,6593433,0,9297,3886,423624,0,0,26844,18023,142,1580,1342,10554,5806,2583077,507,13769,42921,4,14549,66939,255,49451,2337,25619,29507,695,1785459,20378,1247,3600,19207,0,63028,0,11185,1379165,5037,8295,402,17535,6675,0,10101,5784,1869,717,2552365,1512,2463,12146,716,59,605,7835,2970459,0,54741,8324,40,795686,169,4781,7988,13635,766,4668,985,8354535,29,5318,0,22930,0,10318,4111,7317328,3656,3335,1256,1850,2817,4874,246,521,35,2210639,1206,1109,1541,31835,2581,4850,9290,7624,3331951,8953,19546,831,247443,2943,8594,12276,0,283,178,2265309,612,17,7359613,9539,1373,17744,247,565,2382,577,4678,1933,2914684,49416,12623,1434385,0,8363,4092,115656,8811,308,0,1179,60987,2364,1505,2344501,16094,5180,1747,944,825770,1218,22379,1089054,8297,16461,213,11223,14061,18666,0,11460,9906,1364,3402,2615,2352980,2300,3621,3059,9130,1015775,6610,8,7471,793,932,753,2189,12391,787,350,12128,0,6260,5899425,12421,0,19657,8765,0,8861,294,3669,0,258,2869789,9224,3,0,131,1732,14152,2940,33862,6666,2199,836131,471,1357,106,37474,1284,1732446,1940,35156,66146,770,0,47,5155,5,35041,5337,1403,5489,0,3695,63047,7776,5466147,15,0,663,1690141,343,363,0,448,2980,488,95,34,0,10,13,238117,5,52,0,78,2062638,41007,34930,1853,29,8746,64350,12000,57705,57114,3174,2615155,876,1185,8731,2445,430,2404,45312,5608
2024-12-01 01:45:00,355,203,1622608,2466,4344,7116,34017,0,10026,261,5830034,0,0,5049557,0,2441,50023,547340,2892,0,1631,30520,4899,10011,4420,11796,9067,2300236,926,19187,61210,0,6181,43653,2132,4508,4417,3129,1999,6344,2415440,20697,5906,0,9092,0,46903,5861,1692,1549707,1803,24164,18044,13050,10556,0,1038,4956,174,4393,2589212,0,192,9175,0,286,252,472,2974176,0,4845,14678,366,1069085,1396,380,4466,4165,440,24404,6207,6572159,175,8742,0,15778,0,3046,44,5846281,302,1022,647,11793,1,3039,191,1910,5259,2216034,7290,623,106,29740,2302,39787,10540,2115,2195733,9628,37098,15099,241282,1538,9004,1746,2105,28,0,2266842,1226,829,5856896,1349,871,5546,151,3721,4327,10818,5972,9436,2984036,125219,9040,1520038,2172,12611,570,86727,910,1982,0,3299,35096,1401,1166,2346048,7961,21951,1114,113,576895,686,2531,1180209,23907,12324,1378,698,24009,7722,0,43418,1943,1074,2368,0,2842621,6727,2049,3280,12948,1109419,3098,642,29715,9075,0,6920,6648,9819,6591,731,11216,0,8381,6070801,19800,101,26832,18278,439,6980,0,3243,0,123,3366376,348,0,0,271,800,2709,10012,6254,11237,368,849309,787,2405,1370,46336,3052,1649192,4264,12589,28121,16030,1,0,17923,0,2346,76,130,89,0,6525,23317,13136,5530083,333,18,0,1560788,3535,12900,0,2261,2496,322,0,0,0,0,0,269643,0,1172,0,0,2203290,39244,1932,4154,0,6359,17681,8169,15977,9790,2904,2444965,387,655,3539,0,6036,73,36811,738
2024-12-01 01:50:00,2168,1472,1464293,626,459,4902,26523,0,3933,0,5439837,0,0,6793545,0,0,7,551282,0,0,0,12609,995,7126,3640,20000,6561,2001554,7120,14392,67315,1,4551,15476,830,195,4230,241,962,390,2029434,24468,5468,480,17976,2338,47316,109,1022,1154015,551,46157,12276,20884,7954,353,10039,28364,8621,3947,3300779,0,11910,4463,1,1398,6115,9299,2587056,0,7852,391,268,1357819,14,0,8303,1506,212,17509,7781,8403845,794,5273,1272,27299,68,2130,4113,6516574,111,947,276,120,866,773,45,213,355,2461825,1953,997,629,18007,3297,42319,32759,69,2015530,16430,79578,4367,244923,65,14439,23,22484,0,7734,2331899,12351,123,8139819,1548,361,18302,1118,3990,3598,3860,2869,4365,2771145,42987,2377,1175657,815,2228,94,109595,155,3619,2338,1577,40811,3779,396,2495081,17273,52065,2793,831,561049,0,2207,1111612,10811,5046,20,523,10289,12816,0,23164,702,584,13318,1594,2944478,16558,555,1521,3113,1192279,217,1039,37214,52,0,30,238,23848,43,1919,11616,0,10024,5902720,47076,899,34547,18807,4202,3154,90,3462,12,4639,2957744,278,0,0,409,499,1558,15426,4090,9082,293,854819,2456,1735,1366,57813,94,1299067,207,21786,24740,687,48,0,11554,0,4126,48,1201,7528,1,5883,5625,7017,5418866,24,0,0,1409044,1273,2304,0,943,2111,371,0,0,0,0,0,283144,0,2494,0,0,2523280,40079,9678,12785,948,23471,24817,12190,9422,15218,1079,1947893,1615,16447,296,0,1829,4,16035,780
